has_online_delivery,cuisine_other,Desserts,Beverages,Snacks,Chinese,North Indian,Biryani,Fast Food,Bakery,Ice Cream,Burgers,cuisine_count,votes_log,city_tier_2,city_tier_3,price_bucket,restaurant_density,success
1,1,1,0,1,0,0,0,0,0,0,0,0.106080492,0.333470558,0,0,0,1,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,0.130976465,0,0,1,2,1
1,1,1,1,0,0,0,0,0,0,0,1,0.106080492,0.728490262,0,0,1,1,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,1.451467395,0,0,1,2,1
1,1,1,1,0,1,1,0,0,0,0,0,3.320155644,0.130976465,0,0,1,2,1
1,0,1,1,1,0,0,0,0,1,0,0,0.106080492,0.241383858,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0.106080492,0.230143947,0,0,1,1,1
1,1,1,0,1,0,0,0,0,0,0,0,-0.4295987,-0.855198504,0,0,2,1,1
1,1,0,1,0,1,1,0,0,0,0,0,2.24879726,-0.996188932,0,0,3,0,1
1,0,1,1,0,0,0,0,0,1,0,0,-0.4295987,-0.061659422,0,0,1,2,1
1,1,0,1,0,1,0,0,0,0,0,0,0.641759684,-0.358724446,0,0,1,0,1
1,1,1,1,1,0,0,0,0,0,0,0,1.177438876,0.888564859,0,0,1,1,1
1,1,0,1,0,0,0,0,1,0,0,1,0.106080492,0.273802408,0,0,1,2,1
1,1,1,1,1,0,0,0,0,1,1,0,1.177438876,-1.146419838,0,0,1,0,1
1,1,1,1,1,0,0,0,0,1,0,0,3.320155644,0.042952953,0,0,1,0,1
1,1,0,0,0,0,1,1,0,0,0,0,0.106080492,0.404217227,0,0,1,0,1
1,1,1,0,0,0,0,0,0,1,1,0,0.106080492,-2.519841007,0,0,0,1,1
1,1,1,0,0,0,0,0,0,0,1,0,-0.4295987,0.073867267,0,0,0,0,1
1,1,1,1,0,0,0,0,0,0,0,1,0.106080492,-1.155932362,0,0,1,2,1
1,1,1,0,0,0,0,0,0,0,0,0,-0.4295987,-1.056994528,0,0,1,2,1
1,1,1,1,1,0,0,0,1,0,0,0,1.713118068,0.77302799,0,0,0,2,1
1,1,0,0,1,0,0,0,1,0,0,0,0.106080492,0.103154168,0,0,0,0,1
1,1,0,0,1,0,0,0,0,0,0,0,-0.965277892,-0.061659422,0,0,0,2,1
1,1,0,0,0,0,1,0,0,0,0,0,1.713118068,-1.10489239,0,0,1,1,1
1,1,0,0,1,0,0,0,0,1,0,0,-0.4295987,-0.600787097,0,0,1,1,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,-1.084030024,0,0,1,1,1
1,1,1,0,0,0,0,0,0,0,1,0,-0.4295987,-0.428330253,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.59261502,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,0.378729527,0,0,1,2,1
1,1,1,1,0,0,0,0,0,0,0,1,0.106080492,1.179722123,0,0,1,2,1
1,1,1,0,0,0,0,0,0,0,0,0,0.106080492,0.984188729,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,0.106080492,0.852653484,0,0,1,2,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,0.680075333,0,0,1,2,1
1,0,1,1,1,0,0,0,0,1,0,0,0.106080492,0.194994244,0,0,1,0,1
1,1,0,1,0,0,0,0,1,0,0,1,0.106080492,0.103154168,0,0,1,2,1
1,1,0,1,0,1,0,0,0,0,0,0,0.641759684,-0.653773729,0,0,1,0,1
1,1,1,1,0,0,0,0,0,1,1,0,2.24879726,-1.460191671,0,0,0,0,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,-0.828694966,0,0,1,2,1
1,1,1,0,0,0,0,0,0,0,0,0,-0.4295987,-0.975988198,0,0,1,2,1
1,1,0,0,0,0,0,1,1,0,0,0,0.641759684,0.62704322,0,0,1,2,1
1,1,1,0,1,0,0,0,0,0,0,0,0.106080492,0.62704322,0,0,0,2,1
1,0,1,0,0,0,0,0,0,0,1,0,-0.965277892,-0.358724446,0,0,0,2,1
1,1,1,0,0,0,0,0,0,0,1,0,-0.4295987,-1.206098663,0,0,0,2,1
1,0,1,0,1,0,1,0,1,0,0,0,0.106080492,-1.617914931,0,0,1,0,1
1,1,0,0,0,0,1,1,0,0,0,0,0.106080492,0.206959209,0,0,1,0,1
1,1,1,0,1,0,0,0,0,0,0,0,-0.4295987,-1.55272174,0,0,1,2,1
1,1,1,1,0,0,0,0,0,0,0,0,0.106080492,-1.919198855,0,0,1,2,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,-2.026084181,0,0,1,0,1
1,1,1,1,1,0,0,0,0,0,0,0,0.641759684,-1.481922077,0,0,2,2,1
1,0,1,0,0,0,0,0,0,0,0,0,-1.500957084,-2.664250973,0,0,1,2,1
1,1,1,0,0,0,0,0,0,1,1,0,0.106080492,-0.862430695,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.361065161,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0,0,1,0.106080492,1.642301886,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,1.777139916,0,0,1,0,1
1,1,1,0,0,0,0,0,0,0,0,0,0.106080492,0.073867267,0,0,1,0,1
1,1,1,0,0,0,0,0,0,0,0,0,-0.4295987,-1.271266433,0,0,1,0,1
1,0,0,0,0,0,0,0,0,1,0,0,-1.500957084,-0.708035255,0,0,1,0,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,0.680075333,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0.641759684,-0.428330253,0,0,1,0,1
1,0,1,0,0,0,0,0,0,0,0,0,-1.500957084,-1.572648595,0,0,2,0,1
1,0,1,0,1,0,1,0,1,0,0,0,0.106080492,-0.852014123,0,0,1,0,1
1,1,1,0,1,0,0,0,0,0,0,0,-0.4295987,-1.437002103,0,0,1,0,1
1,1,0,0,1,0,1,0,1,0,0,0,0.106080492,-1.941240117,0,0,1,0,1
1,1,0,1,1,0,0,0,1,0,0,0,0.641759684,-0.215324865,0,0,0,0,1
1,1,1,1,0,0,0,0,0,0,0,0,0.106080492,-1.621067739,0,0,1,0,1
1,0,1,0,0,0,0,0,0,1,1,0,-0.4295987,-2.2995373,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,1,0,1.177438876,-0.428330253,0,0,1,0,1
1,1,1,1,1,0,0,0,1,0,0,0,1.713118068,0.984188729,0,0,0,0,1
1,1,1,1,0,0,0,0,0,0,0,0,1.177438876,0.058624761,0,0,2,0,1
1,1,1,0,1,0,0,0,0,0,0,0,0.106080492,0.728490262,0,0,0,0,1
1,1,1,1,0,0,1,1,0,0,0,0,1.177438876,-2.19275588,0,0,2,0,1
1,1,1,1,1,0,0,0,1,0,0,0,1.713118068,0.728490262,0,0,1,0,1
1,0,0,1,1,0,0,1,0,0,0,0,-0.4295987,0.52336796,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,-1.500957084,0.888564859,0,0,0,0,1
1,1,1,1,0,0,0,0,0,0,0,0,0.641759684,-1.8341911,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.30443585,0,0,1,0,1
1,1,0,1,0,0,0,0,1,0,0,0,-0.4295987,0.182766349,0,0,1,2,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,0.680075333,0,0,1,2,1
1,1,1,0,0,0,0,0,0,0,0,0,0.106080492,-0.39243973,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,1.463972564,0,0,1,2,1
1,0,1,1,1,0,0,0,0,1,0,0,0.106080492,0.77302799,0,0,1,1,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,0.814263731,0,0,1,2,1
1,1,0,1,0,1,0,0,0,0,0,0,0.641759684,-0.358724446,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0.106080492,0.412460143,0,0,1,0,1
1,1,1,1,1,0,0,1,1,0,0,0,2.24879726,0.852653484,0,0,1,2,1
1,1,1,1,1,0,0,0,0,1,1,0,1.177438876,-0.006898545,0,0,1,2,1
1,1,0,0,1,0,1,0,0,0,0,0,0.106080492,0.954103617,0,0,1,2,1
1,1,1,0,0,0,0,0,0,0,1,0,-0.4295987,-0.50790442,0,0,0,2,1
1,1,1,1,1,0,0,0,1,0,0,0,1.713118068,0.954103617,0,0,0,2,1
1,1,1,1,1,0,0,0,0,1,0,0,3.320155644,0.62704322,0,0,1,2,1
1,1,0,0,1,0,0,0,1,0,0,0,-0.4295987,0.598503014,0,0,1,2,1
1,1,0,0,0,0,0,1,0,0,0,0,-0.4295987,0.157473692,0,0,1,2,1
1,0,0,0,0,0,0,0,0,0,1,0,-1.500957084,0.32395966,0,0,1,0,1
1,1,1,0,1,0,1,0,0,0,0,0,3.320155644,-0.006898545,0,0,1,0,1
1,1,0,1,0,0,0,0,0,0,0,0,-0.4295987,-0.39243973,0,0,1,2,1
1,1,0,1,0,0,1,0,0,0,0,0,-0.4295987,-3.163927739,0,0,0,1,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,-1.053563053,0,0,1,0,1
1,1,0,0,1,1,1,0,1,0,0,0,2.24879726,0.77302799,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.62704322,0,0,1,0,1
1,1,0,1,0,0,0,0,1,0,0,0,-0.4295987,1.291385421,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.39585037,0,0,1,2,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,0.130976465,0,0,1,2,1
1,1,1,0,0,0,0,0,0,0,0,0,0.106080492,0.77302799,0,0,1,0,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,0.428588474,0,0,1,2,1
1,1,1,1,0,0,0,0,0,0,0,0,0.641759684,1.090499975,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,0.106080492,0.026826959,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0.641759684,-0.428330253,0,0,1,0,1
1,1,1,0,0,0,0,0,0,0,1,0,-0.4295987,-0.268336755,0,0,0,0,1
1,0,1,1,1,0,0,0,0,1,0,0,0.106080492,0.77302799,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,-0.081179807,0,0,2,2,1
1,1,1,0,1,0,1,0,0,0,0,0,3.320155644,-0.296865252,0,0,1,0,1
1,1,1,1,1,0,0,0,0,1,1,0,1.177438876,-0.16692679,0,0,1,0,1
1,1,1,1,1,0,0,0,0,1,0,0,3.320155644,0.314283375,0,0,1,0,1
1,1,0,0,1,0,0,0,0,0,0,0,-0.4295987,1.199958858,0,0,1,0,1
1,1,1,0,0,1,0,0,0,0,0,0,0.106080492,0.010219665,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.103154168,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,-0.4295987,-0.268336755,0,0,2,0,1
1,1,0,0,1,0,0,0,1,0,0,1,0.106080492,0.218672315,0,0,0,2,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,-0.215324865,0,0,1,0,1
1,1,0,0,1,0,0,0,0,0,0,0,-0.965277892,0.428588474,0,0,0,0,1
1,1,1,0,0,0,0,0,0,0,0,0,-0.965277892,0.814263731,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.77302799,0,0,1,1,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,1.090499975,0,0,1,1,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,1.80462512,0,0,1,1,1
1,1,0,1,0,0,0,0,1,0,0,0,-0.4295987,1.355049425,0,0,1,1,1
1,1,1,0,0,0,0,0,0,0,0,0,0.106080492,0.922298543,0,0,1,1,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,0.230143947,0,0,1,2,1
1,0,1,1,1,0,0,0,0,1,0,0,0.106080492,1.158721589,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0,0,0,0.641759684,0.680075333,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,0.106080492,0.026826959,0,0,1,0,1
1,1,1,0,0,0,0,0,0,0,1,0,-0.4295987,-0.04280065,0,0,0,1,1
1,1,0,1,0,1,0,0,0,0,0,0,0.641759684,0.026826959,0,0,1,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0.641759684,0.474345161,0,0,2,0,1
1,1,1,1,1,0,0,0,0,1,0,0,3.320155644,0.412460143,0,0,1,1,1
1,1,1,1,1,0,0,0,0,1,1,0,1.177438876,-0.190599824,0,0,1,1,1
1,1,1,1,1,0,0,0,0,0,0,0,0.641759684,1.291385421,0,0,1,2,1
1,1,1,0,0,0,0,0,0,1,0,0,-0.4295987,-1.350897633,0,0,2,2,1
1,1,0,0,0,1,1,0,0,0,0,0,2.24879726,0.598503014,0,0,1,0,1
1,1,0,0,1,0,0,0,1,0,0,1,0.106080492,0.010219665,0,0,1,2,1
1,1,1,1,1,0,0,0,1,0,0,0,1.713118068,1.065765041,0,0,0,2,1
1,1,0,0,0,1,1,0,0,0,0,0,-0.4295987,0.728490262,0,0,1,1,1
1,0,1,1,0,0,1,0,0,0,0,0,-0.4295987,-1.815944576,0,0,0,2,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,0.420582738,0,0,1,1,1
1,0,1,1,1,0,0,0,0,1,0,0,0.106080492,-0.820383663,0,0,1,0,1
1,1,1,0,1,0,1,0,0,0,0,0,3.320155644,-0.144219881,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.598503014,0,0,1,0,1
1,1,0,1,0,0,0,0,1,0,0,0,-0.4295987,0.62704322,0,0,1,0,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,0.954103617,0,0,1,0,1
1,1,1,0,0,0,0,0,0,0,0,0,0.106080492,0.852653484,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,0.48879784,0,0,1,0,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,0.361065161,0,0,1,0,1
1,0,1,1,1,0,0,0,0,1,0,0,0.106080492,0.48161842,0,0,1,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0.641759684,-0.144219881,0,0,1,0,1
1,1,0,0,0,0,0,0,1,0,0,0,0.106080492,0.814263731,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0.106080492,0.333470558,0,0,1,0,1
1,1,1,0,0,0,0,0,0,0,1,0,-0.4295987,0.241383858,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0.641759684,-0.061659422,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-0.4295987,0.516623615,0,0,2,0,1
1,1,1,1,1,0,0,0,0,1,0,0,3.320155644,0.814263731,0,0,1,0,1
1,1,0,0,1,0,0,0,1,0,0,0,-0.4295987,0.555915484,0,0,1,0,1
1,1,1,1,1,0,0,0,0,1,1,0,1.177438876,-0.122403323,0,0,1,0,1
1,1,1,1,1,0,0,0,0,0,0,0,0.641759684,0.387355791,0,0,1,0,1
1,1,1,0,1,0,1,0,0,0,0,0,0.641759684,0.888564859,0,0,1,0,1
1,1,1,0,0,1,0,0,0,0,0,0,0.106080492,0.30443585,0,0,1,0,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,-0.837132288,0,0,1,0,1
1,1,0,1,0,0,0,0,0,0,0,0,-0.965277892,0.30443585,0,0,1,0,1
1,1,0,0,1,0,0,0,1,0,0,1,0.106080492,0.420582738,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.459507084,0,0,1,1,1
1,1,0,1,0,0,0,0,1,0,0,0,-0.4295987,0.77302799,0,0,1,0,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,0.59261502,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,1.67709199,0,0,1,1,1
1,1,0,0,0,0,0,0,0,0,0,0,0.106080492,0.954103617,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0,0,0,0.641759684,0.728490262,0,0,1,1,1
1,1,1,1,1,0,0,0,1,0,0,0,1.713118068,0.852653484,0,0,0,0,1
1,1,1,0,1,0,1,0,0,0,0,0,3.320155644,0.230143947,0,0,1,0,1
1,1,1,1,1,0,0,0,0,1,1,0,1.177438876,-0.600787097,0,0,1,1,1
1,1,0,0,1,0,0,0,1,0,0,1,0.106080492,0.026826959,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,-0.428330253,0,0,2,0,1
1,1,1,0,1,0,1,0,0,0,0,0,0.641759684,0.728490262,0,0,1,0,1
1,0,1,0,0,0,0,0,0,0,1,0,-0.965277892,-0.743458884,0,0,0,1,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,-0.466696175,0,0,1,0,1
1,1,1,0,0,0,0,0,0,0,0,0,0.106080492,-2.000494885,0,0,1,1,1
1,1,0,0,0,0,0,0,0,0,0,0,-0.965277892,-0.006898545,0,0,1,0,1
1,1,1,0,0,0,0,0,0,0,0,0,-0.4295987,-1.272955263,0,0,1,1,1
1,0,1,0,1,0,0,0,1,0,0,0,-0.4295987,-1.740517695,0,0,1,1,0
1,1,1,1,0,0,0,0,0,0,0,0,0.106080492,-1.988128396,0,0,1,1,0
1,1,1,0,1,0,0,0,0,0,0,0,-0.4295987,-1.728883771,0,0,1,1,1
1,1,0,0,1,0,0,0,1,0,0,0,-0.4295987,-2.059819911,0,0,1,1,1
1,0,1,0,0,0,0,0,0,1,1,0,-0.4295987,-2.753476706,0,0,0,1,1
1,1,0,0,0,0,0,1,0,0,0,0,-0.965277892,-1.717488101,0,0,1,1,1
1,1,1,1,0,0,0,0,0,0,0,0,0.641759684,0.459507084,0,0,1,0,1
1,1,1,0,0,0,0,0,1,0,0,0,0.106080492,-1.043393791,0,0,1,1,1
1,1,0,0,0,0,0,1,0,0,0,0,-0.4295987,-0.358724446,0,0,0,1,1
1,1,0,0,1,0,0,0,0,0,0,0,0.106080492,-0.964210634,0,0,1,1,1
1,1,0,0,0,0,0,0,0,0,0,0,-0.965277892,-0.813674644,0,0,1,1,1
1,1,0,0,0,0,0,1,0,0,0,0,-0.965277892,-0.827934242,0,0,1,1,1
1,1,0,0,0,0,0,0,0,0,0,0,-0.4295987,-0.780593097,0,0,1,1,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,-0.725465243,0,0,2,0,1
1,1,1,1,0,0,0,0,1,0,0,0,0.641759684,-1.507105973,0,0,0,1,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,-0.061659422,0,0,1,2,1
1,1,0,1,0,0,0,0,1,0,0,0,-0.4295987,1.13689733,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,0.680075333,0,0,1,0,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,0.954103617,0,0,1,2,1
1,1,1,0,0,0,0,0,0,0,1,0,-0.4295987,-0.428330253,0,0,0,2,1
1,1,1,1,0,0,0,0,0,0,0,0,0.641759684,0.444262489,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,0.106080492,0.888564859,0,0,1,2,1
1,1,0,1,0,1,0,0,0,0,0,0,0.641759684,0.680075333,0,0,1,2,1
1,1,1,0,1,1,0,0,0,0,0,0,0.641759684,1.8913612,0,0,1,0,1
1,1,1,1,1,0,0,0,0,1,0,0,3.320155644,0.536616274,0,0,1,2,1
1,0,1,1,1,0,0,0,0,1,0,0,0.106080492,0.206959209,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-0.4295987,0.444262489,0,0,1,2,1
1,1,0,0,0,1,0,0,0,0,0,0,-0.965277892,-0.122403323,0,0,1,2,1
1,1,1,0,0,1,0,0,0,0,0,0,0.106080492,0.194994244,0,0,1,2,1
1,1,0,0,1,0,0,0,1,0,0,1,0.106080492,0.586664059,0,0,1,2,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,0.509796525,0,0,1,2,1
1,1,1,0,1,1,1,0,0,0,0,0,0.641759684,0.814263731,0,0,1,2,1
1,1,1,1,1,0,0,0,1,0,0,0,1.713118068,1.012730399,0,0,0,2,1
1,1,0,0,1,0,0,0,1,0,0,0,-0.4295987,0.252401227,0,0,1,2,1
1,1,0,0,0,1,0,0,0,0,0,0,-0.4295987,-0.39243973,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,1.642301886,0,0,1,2,1
1,1,0,1,0,0,0,0,1,0,0,0,-0.4295987,0.170263708,0,0,1,0,1
1,1,1,0,0,0,0,0,0,0,0,0,0.106080492,-0.950777968,0,0,1,0,1
1,1,0,0,1,0,0,0,0,0,0,0,-0.4295987,0.073867267,0,0,0,2,1
1,1,1,1,1,0,0,0,1,0,0,0,3.320155644,0.352018155,0,0,1,2,1
1,1,0,0,0,1,1,0,0,0,0,0,-0.4295987,-0.653773729,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.555915484,0,0,1,2,1
1,1,0,1,0,0,0,0,1,0,0,0,-0.4295987,1.199958858,0,0,1,2,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,0.852653484,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,1.668596243,0,0,1,2,1
1,1,1,0,0,0,0,0,0,0,0,0,0.106080492,0.984188729,0,0,1,2,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,0.263204694,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,0.106080492,-0.10140992,0,0,1,2,1
1,1,1,1,0,0,0,0,0,0,1,0,0.106080492,-0.466696175,0,0,0,0,1
1,1,1,1,1,0,0,0,1,0,0,0,1.713118068,0.888564859,0,0,0,2,1
1,0,1,1,1,0,0,0,0,1,0,0,0.106080492,0.549556494,0,0,1,2,1
1,1,0,0,0,0,0,0,1,0,0,0,0.106080492,0.984188729,0,0,1,2,1
1,1,1,0,0,1,0,0,0,0,0,0,0.106080492,-0.04280065,0,0,1,2,1
1,1,1,1,1,0,0,0,0,1,0,0,3.320155644,0.252401227,0,0,1,2,1
1,1,0,0,1,0,0,0,1,0,0,1,0.106080492,0.536616274,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,1,0,1.177438876,-0.867304909,0,0,1,2,1
1,1,0,1,0,1,0,0,0,0,0,0,0.641759684,0.680075333,0,0,1,0,1
1,1,0,0,1,0,1,0,0,0,0,0,0.106080492,1.27426247,0,0,1,2,1
1,1,1,0,1,0,1,0,0,0,0,0,3.320155644,0.088703366,0,0,1,2,1
1,1,0,0,1,0,0,0,1,0,0,0,-0.4295987,0.814263731,0,0,1,2,1
1,1,1,0,1,0,1,0,0,0,0,0,0.641759684,0.62704322,0,0,1,2,1
1,1,0,0,1,0,0,0,0,0,0,0,-0.965277892,1.27426247,0,0,1,2,1
1,1,1,1,1,0,0,0,1,0,0,0,3.320155644,0.352018155,0,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,-0.190599824,0,0,1,0,1
1,1,0,1,0,0,0,0,1,0,0,0,-0.4295987,1.012730399,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,1.238349936,0,0,1,0,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,0.728490262,0,0,1,0,1
1,1,1,0,0,0,0,0,0,0,0,0,0.106080492,0.728490262,0,0,1,0,1
1,0,1,1,1,0,0,0,0,1,0,0,0.106080492,0.042952953,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0.106080492,1.13689733,0,0,1,0,1
1,1,1,0,0,0,0,0,0,0,1,0,-0.4295987,-0.50790442,0,0,0,0,1
1,1,0,1,0,1,0,0,0,0,0,0,0.641759684,-0.326935729,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0,0,0,0.641759684,0.170263708,0,0,1,0,0
1,1,1,0,0,0,0,0,0,1,0,0,-0.4295987,-1.033407039,0,0,2,0,1
1,0,1,1,0,0,0,0,0,1,0,0,-0.4295987,-0.50790442,0,0,1,0,1
1,1,1,1,1,0,0,0,1,0,0,0,1.713118068,0.888564859,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,3.320155644,-0.144219881,0,0,1,0,1
1,1,1,0,0,1,0,0,0,0,0,0,0.106080492,-0.061659422,0,0,1,0,1
1,1,1,1,1,0,0,0,0,1,1,0,1.177438876,-0.857598806,0,0,1,0,1
1,1,1,0,1,0,1,0,0,0,0,0,3.320155644,-0.466696175,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-0.4295987,-0.691729513,0,0,1,0,1
1,1,0,1,0,0,0,0,0,0,0,0,-0.4295987,-0.081179807,0,0,1,0,1
1,1,0,0,1,0,0,0,1,0,0,1,0.106080492,0.32395966,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,0.026826959,0,0,1,0,1
1,1,0,1,0,0,0,0,1,0,0,0,-0.4295987,-1.116262189,0,0,1,0,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,-0.892337725,0,0,1,0,1
1,1,1,1,1,0,0,0,1,0,0,0,3.320155644,-0.144219881,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0.106080492,-1.695373835,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.294410914,1,0,1,0,1
1,1,0,0,0,0,0,0,1,0,0,1,-0.4295987,0.77302799,1,0,1,2,1
1,1,1,1,0,0,0,0,0,0,0,1,0.106080492,0.144382777,1,0,1,2,1
1,1,1,1,0,0,0,0,0,0,0,0,0.641759684,0.814263731,1,0,1,2,1
1,1,1,0,0,0,0,0,0,0,0,0,0.106080492,0.922298543,1,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0.106080492,1.065765041,1,0,1,2,1
1,1,1,1,1,0,0,0,0,1,1,0,1.177438876,-0.679369564,1,0,1,0,1
1,1,0,1,0,0,0,0,0,0,0,1,0.641759684,0.922298543,1,0,1,2,1
1,1,1,1,1,0,0,0,1,0,0,0,1.713118068,0.026826959,1,0,0,2,1
1,1,0,0,0,1,1,0,0,0,1,0,0.106080492,1.65120544,1,0,0,2,1
1,0,0,0,0,0,0,0,0,1,0,0,-1.500957084,-0.39243973,1,0,0,0,1
1,0,1,0,0,0,0,0,0,0,1,0,-0.965277892,-0.781991261,1,0,0,2,1
1,1,1,0,0,0,0,0,0,1,1,0,0.106080492,-2.095733605,1,0,0,2,1
1,0,1,0,0,0,0,0,0,1,0,0,-0.965277892,-0.358724446,1,0,1,2,1
1,1,1,0,0,1,0,0,0,0,0,0,0.106080492,0.284202059,1,0,1,0,1
1,1,1,1,0,0,0,0,0,0,0,1,0.106080492,-0.807045549,1,0,1,2,1
1,1,1,0,0,1,0,0,0,0,0,0,0.106080492,-1.272955263,1,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-0.965277892,2.418194793,1,0,1,2,1
1,1,0,0,0,0,1,1,0,0,0,0,-0.4295987,0.11723918,1,0,0,2,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,0.574567742,1,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,-1.500957084,-0.144219881,1,0,1,2,1
1,0,0,0,0,0,1,0,0,0,0,0,-1.500957084,1.256595861,1,0,1,2,1
1,1,0,0,0,0,0,0,0,0,0,1,-0.965277892,0.273802408,1,0,0,2,1
1,1,0,0,1,0,0,0,0,0,0,0,0.106080492,0.378729527,1,0,1,2,1
